Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
HOU,2019-05-06,W,Home,GSW108-112HOU,0.438,39,89,0.340,17,50,0.708,17,24,50,13,37,18,6,6,14,23,112
GSW,2019-05-06,L,Away,HOU112-108GSW,0.467,42,90,0.242,8,33,0.696,16,23,43,8,35,24,6,2,11,21,108
BOS,2019-05-06,L,Home,MIL113-101BOS,0.378,34,90,0.220,9,41,0.800,24,30,51,9,42,25,4,5,12,20,101
MIL,2019-05-06,W,Away,BOS101-113MIL,0.440,44,100,0.216,8,37,0.680,17,25,56,11,45,25,5,5,8,25,113
