Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
HOU,2019-04-30,L,Away,GSW115-109HOU,0.468,36,77,0.425,17,40,0.800,20,25,41,10,31,17,5,2,18,21,109
GSW,2019-04-30,W,Home,HOU109-115GSW,0.462,42,91,0.306,11,36,0.833,20,24,45,18,27,24,10,5,12,23,115
BOS,2019-04-30,L,Away,MIL123-102BOS,0.395,34,86,0.357,10,28,0.889,24,27,45,7,38,19,5,3,13,23,102
MIL,2019-04-30,W,Home,BOS102-123MIL,0.438,39,89,0.426,20,47,0.806,25,31,54,11,43,22,6,4,12,24,123
