Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
TOR,2019-05-02,L,Away,PHI116-95TOR,0.422,35,83,0.259,7,27,0.783,18,23,35,8,27,15,7,4,9,17,95
PHI,2019-05-02,W,Home,TOR95-116PHI,0.512,43,84,0.435,10,23,0.870,20,23,45,9,36,29,4,8,13,17,116
