Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
DEN,2019-04-25,L,Away,SAS120-103DEN,0.458,44,96,0.250,6,24,0.750,9,12,37,12,25,26,5,3,7,18,103
SAS,2019-04-25,W,Home,DEN103-120SAS,0.571,48,84,0.417,10,24,0.824,14,17,41,10,31,25,3,7,8,17,120
