Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
UTA,2018-11-25,W,Away,SAC112-133UTA,0.533,49,92,0.333,10,30,0.758,25,33,49,13,36,30,11,5,19,26,133
LAC,2018-11-25,W,Away,POR100-104LAC,0.422,38,90,0.200,5,25,0.676,23,34,48,11,37,15,9,5,4,13,104
PHX,2018-11-25,L,Away,DET118-107PHX,0.512,42,82,0.320,8,25,0.714,15,21,42,10,32,22,6,6,17,22,107
DET,2018-11-25,W,Home,PHX107-118DET,0.462,43,93,0.390,16,41,0.640,16,25,41,13,28,30,9,0,13,19,118
BKN,2018-11-25,L,Home,PHI127-125BKN,0.568,50,88,0.400,10,25,0.750,15,20,43,10,33,19,2,4,16,25,125
PHI,2018-11-25,W,Away,BKN125-127PHI,0.484,44,91,0.414,12,29,0.818,27,33,42,13,29,28,9,6,9,22,127
LAL,2018-11-25,L,Home,ORL108-104LAL,0.468,37,79,0.385,10,26,0.645,20,31,42,5,37,22,9,10,18,17,104
ORL,2018-11-25,W,Away,LAL104-108ORL,0.452,42,93,0.355,11,31,0.929,13,14,45,9,36,31,8,5,14,22,108
POR,2018-11-25,L,Home,LAC104-100POR,0.433,42,97,0.211,8,38,0.800,8,10,58,16,42,18,2,5,12,24,100
NOP,2018-11-26,L,Home,BOS124-107NOP,0.442,34,77,0.375,12,32,0.931,27,29,40,9,31,21,8,5,22,20,107
WAS,2018-11-26,W,Home,HOU131-135WAS,0.562,50,89,0.379,11,29,0.750,24,32,38,9,29,29,7,7,13,29,135
HOU,2018-11-26,L,Away,WAS135-131HOU,0.474,46,97,0.375,18,48,0.778,21,27,48,18,30,22,8,5,21,31,131
MIL,2018-11-26,L,Away,CHA110-107MIL,0.411,37,90,0.348,16,46,0.810,17,21,48,10,38,25,7,5,16,22,107
CHA,2018-11-26,W,Home,MIL107-110CHA,0.469,38,81,0.448,13,29,0.700,21,30,44,5,39,21,9,5,11,22,110
IND,2018-11-26,W,Away,UTA88-121IND,0.583,49,84,0.500,9,18,0.824,14,17,39,4,35,33,13,4,16,17,121
BOS,2018-11-26,W,Away,NOP107-124BOS,0.495,48,97,0.487,19,39,0.900,9,10,42,14,28,27,14,4,15,25,124
CLE,2018-11-26,L,Home,MIN102-95CLE,0.419,36,86,0.323,10,31,0.929,13,14,40,9,31,24,4,3,17,18,95
MIN,2018-11-26,W,Away,CLE95-102MIN,0.465,40,86,0.308,8,26,0.737,14,19,39,8,31,18,8,8,9,18,102
CHI,2018-11-26,L,Home,SAS108-107CHI,0.467,42,90,0.424,14,33,0.818,9,11,43,5,38,23,6,5,12,12,107
SAS,2018-11-26,W,Away,CHI107-108SAS,0.484,45,93,0.333,10,30,0.889,8,9,46,7,39,29,7,2,10,16,108
GSW,2018-11-26,W,Home,ORL110-116GSW,0.488,41,84,0.371,13,35,0.913,21,23,46,10,36,21,8,7,15,19,116
ORL,2018-11-26,L,Away,GSW116-110ORL,0.444,40,90,0.467,14,30,0.762,16,21,34,6,28,28,11,2,11,21,110
UTA,2018-11-26,L,Home,IND121-88UTA,0.420,34,81,0.258,8,31,0.706,12,17,38,10,28,25,10,4,19,17,88
TOR,2018-11-27,W,Away,MEM114-122TOR,0.609,42,69,0.545,18,33,0.714,20,28,31,4,27,25,5,5,15,18,122
MEM,2018-11-27,L,Home,TOR122-114MEM,0.506,43,85,0.345,10,29,0.857,18,21,35,11,24,27,9,5,15,23,114
DEN,2018-11-27,W,Home,LAL85-117DEN,0.485,47,97,0.360,9,25,0.933,14,15,60,16,44,28,7,4,12,17,117
ATL,2018-11-27,W,Away,MIA113-115ATL,0.475,38,80,0.387,12,31,0.844,27,32,46,10,36,22,13,7,24,24,115
LAL,2018-11-27,L,Away,DEN117-85LAL,0.391,34,87,0.143,5,35,0.667,12,18,39,8,31,19,5,8,12,19,85
NYK,2018-11-27,L,Away,DET115-108NYK,0.396,36,91,0.333,9,27,0.844,27,32,50,13,37,16,5,5,13,31,108
DET,2018-11-27,W,Home,NYK108-115DET,0.475,38,80,0.292,7,24,0.711,32,45,48,7,41,20,5,7,13,26,115
IND,2018-11-27,W,Away,PHX104-109IND,0.422,38,90,0.423,11,26,0.759,22,29,55,17,38,25,8,6,12,13,109
PHX,2018-11-27,L,Home,IND109-104PHX,0.446,41,92,0.333,10,30,0.667,12,18,45,12,33,20,8,6,9,17,104
MIA,2018-11-27,L,Home,ATL115-113MIA,0.460,40,87,0.342,13,38,0.667,20,30,43,11,32,22,20,3,20,25,113
NOP,2018-11-28,W,Home,WAS104-125NOP,0.484,46,95,0.306,11,36,0.786,22,28,64,17,47,24,10,5,20,20,125
WAS,2018-11-28,L,Away,NOP125-104WAS,0.432,41,95,0.333,13,39,0.563,9,16,38,12,26,26,12,2,16,22,104
CLE,2018-11-28,L,Away,OKC100-83CLE,0.393,35,89,0.391,9,23,0.444,4,9,43,7,36,20,4,1,14,19,83
OKC,2018-11-28,W,Home,CLE83-100OKC,0.477,41,86,0.222,6,27,0.800,12,15,50,8,42,25,5,11,13,18,100
CHA,2018-11-28,W,Home,ATL94-108CHA,0.458,38,83,0.200,4,20,0.757,28,37,44,5,39,20,15,5,14,21,108
ATL,2018-11-28,L,Away,CHA108-94ATL,0.344,32,93,0.250,11,44,0.864,19,22,54,16,38,20,11,8,19,25,94
CHI,2018-11-28,L,Away,MIL116-113CHI,0.449,40,89,0.297,11,37,0.759,22,29,45,9,36,28,9,3,11,23,113
MIL,2018-11-28,W,Home,CHI113-116MIL,0.494,43,87,0.343,12,35,0.750,18,24,48,8,40,29,6,8,12,23,116
POR,2018-11-28,W,Home,ORL112-115POR,0.435,37,85,0.487,19,39,0.688,22,32,47,13,34,24,8,1,12,17,115
DAL,2018-11-28,W,Away,HOU108-128DAL,0.541,46,85,0.500,17,34,0.792,19,24,37,10,27,27,10,7,15,17,128
LAC,2018-11-28,W,Home,PHX99-115LAC,0.465,40,86,0.524,11,21,0.750,24,32,56,18,38,21,6,7,21,17,115
ORL,2018-11-28,L,Away,POR115-112ORL,0.519,42,81,0.467,14,30,0.933,14,15,37,3,34,28,3,8,15,20,112
SAS,2018-11-28,L,Away,MIN128-89SAS,0.391,34,87,0.296,8,27,1.000,13,13,46,12,34,23,1,8,19,17,89
MIN,2018-11-28,W,Home,SAS89-128MIN,0.505,50,99,0.439,18,41,0.667,10,15,48,13,35,33,12,6,9,18,128
NYK,2018-11-28,L,Away,PHI117-91NYK,0.348,32,92,0.207,6,29,0.955,21,22,41,11,30,14,11,5,15,21,91
UTA,2018-11-28,W,Away,BKN91-101UTA,0.476,39,82,0.321,9,28,0.667,14,21,48,8,40,17,10,6,19,25,101
BKN,2018-11-28,L,Home,UTA101-91BKN,0.349,30,86,0.367,11,30,0.714,20,28,48,14,34,11,12,5,20,20,91
HOU,2018-11-28,L,Home,DAL128-108HOU,0.460,40,87,0.289,13,45,0.652,15,23,38,15,23,28,10,5,18,26,108
PHI,2018-11-28,W,Home,NYK91-117PHI,0.540,47,87,0.480,12,25,0.688,11,16,50,8,42,34,7,5,16,19,117
PHX,2018-11-28,L,Away,LAC115-99PHX,0.438,39,89,0.308,8,26,0.722,13,18,34,7,27,20,17,6,17,24,99
LAL,2018-11-29,W,Home,IND96-104LAL,0.488,42,86,0.292,7,24,0.565,13,23,50,11,39,25,8,11,18,23,104
IND,2018-11-29,L,Away,LAL104-96IND,0.372,32,86,0.435,10,23,0.815,22,27,44,10,34,23,14,4,17,22,96
SAC,2018-11-29,L,Home,LAC133-121SAC,0.479,46,96,0.292,7,24,0.846,22,26,48,16,32,26,4,2,11,25,121
LAC,2018-11-29,W,Away,SAC121-133LAC,0.556,50,90,0.429,12,28,0.750,21,28,38,8,30,25,7,5,10,21,133
GSW,2018-11-29,L,Away,TOR131-128GSW,0.485,50,103,0.367,11,30,0.850,17,20,46,17,29,27,6,5,15,22,128
TOR,2018-11-29,W,Home,GSW128-131TOR,0.522,47,90,0.395,15,38,0.917,22,24,37,7,30,25,5,6,15,23,131
NOP,2018-11-30,L,Away,MIA106-101NOP,0.427,35,82,0.214,6,28,0.862,25,29,46,11,35,25,4,8,16,22,101
MIA,2018-11-30,W,Home,NOP101-106MIA,0.430,40,93,0.333,11,33,0.625,15,24,46,13,33,22,10,4,13,24,106
POR,2018-11-30,L,Home,DEN113-112POR,0.529,45,85,0.273,6,22,0.762,16,21,44,12,32,19,7,6,14,23,112
DEN,2018-11-30,W,Away,POR112-113DEN,0.460,40,87,0.467,14,30,0.731,19,26,41,13,28,28,11,3,12,21,113
OKC,2018-11-30,W,Home,ATL109-124OKC,0.523,46,88,0.439,18,41,0.933,14,15,46,7,39,30,12,7,22,24,124
UTA,2018-11-30,W,Away,CHA111-119UTA,0.543,44,81,0.450,18,40,0.722,13,18,41,6,35,32,5,5,14,13,119
ATL,2018-11-30,L,Away,OKC124-109ATL,0.448,43,96,0.306,11,36,0.600,12,20,42,14,28,26,15,3,21,12,109
DET,2018-11-30,W,Home,CHI88-107DET,0.446,41,92,0.382,13,34,0.750,12,16,52,13,39,24,5,5,13,17,107
CHA,2018-11-30,L,Home,UTA119-111CHA,0.495,47,95,0.321,9,28,0.615,8,13,38,7,31,19,8,3,8,17,111
CHI,2018-11-30,L,Away,DET107-88CHI,0.430,37,86,0.143,3,21,0.786,11,14,40,7,33,25,5,7,15,20,88
PHX,2018-11-30,L,Home,ORL99-85PHX,0.405,34,84,0.250,7,28,0.714,10,14,40,9,31,22,5,0,13,15,85
BKN,2018-11-30,L,Home,MEM131-125BKN,0.447,42,94,0.364,16,44,0.833,25,30,51,11,40,26,7,4,19,28,125
WAS,2018-11-30,L,Away,PHI123-98WAS,0.402,37,92,0.286,8,28,0.842,16,19,42,8,34,22,10,4,16,20,98
PHI,2018-11-30,W,Home,WAS98-123PHI,0.439,43,98,0.316,12,38,0.758,25,33,58,17,41,28,11,7,12,17,123
MEM,2018-11-30,W,Away,BKN125-131MEM,0.495,50,101,0.400,12,30,0.864,19,22,45,11,34,27,8,6,17,23,131
HOU,2018-11-30,W,Away,SAS105-136HOU,0.500,49,98,0.407,22,54,0.800,16,20,49,13,36,32,9,6,6,22,136
DAL,2018-11-30,L,Away,LAL114-103DAL,0.395,34,86,0.256,10,39,0.735,25,34,46,9,37,20,9,4,16,25,103
SAS,2018-11-30,L,Home,HOU136-105SAS,0.453,39,86,0.357,10,28,0.850,17,20,41,9,32,24,4,4,13,18,105
CLE,2018-11-30,L,Away,BOS128-95CLE,0.390,30,77,0.318,7,22,0.800,28,35,36,9,27,18,5,1,13,21,95
BOS,2018-11-30,W,Home,CLE95-128BOS,0.533,49,92,0.548,17,31,0.813,13,16,47,12,35,30,4,4,10,27,128
ORL,2018-11-30,W,Away,PHX85-99ORL,0.476,39,82,0.296,8,27,0.722,13,18,44,8,36,23,7,5,12,16,99
LAL,2018-11-30,W,Home,DAL103-114LAL,0.488,42,86,0.300,9,30,0.656,21,32,47,9,38,23,8,3,18,29,114
IND,2018-12-01,L,Away,SAC111-110IND,0.524,43,82,0.417,10,24,0.778,14,18,42,6,36,32,11,5,25,26,110
WAS,2018-12-01,W,Home,BKN88-102WAS,0.519,41,79,0.308,8,26,0.667,12,18,38,2,36,19,8,3,13,21,102
BKN,2018-12-01,L,Away,WAS102-88BKN,0.370,30,81,0.242,8,33,0.800,20,25,42,11,31,19,8,2,19,17,88
BOS,2018-12-01,W,Away,MIN109-118BOS,0.471,40,85,0.386,17,44,1.000,21,21,40,7,33,30,9,3,14,25,118
MIN,2018-12-01,L,Home,BOS118-109MIN,0.451,37,82,0.321,9,28,0.813,26,32,39,9,30,19,6,2,16,18,109
SAC,2018-12-01,W,Home,IND110-111SAC,0.451,41,91,0.448,13,29,0.667,16,24,46,14,32,25,10,3,20,16,111
DET,2018-12-01,W,Home,GSW102-111DET,0.439,43,98,0.343,12,35,0.650,13,20,47,14,33,22,8,2,12,21,111
CHI,2018-12-01,L,Away,HOU121-105CHI,0.443,39,88,0.250,8,32,0.792,19,24,41,7,34,15,11,6,14,22,105
HOU,2018-12-01,W,Home,CHI105-121HOU,0.500,42,84,0.390,16,41,0.700,21,30,47,6,41,23,8,7,14,21,121
CLE,2018-12-01,L,Home,TOR106-95CLE,0.386,34,88,0.227,5,22,0.880,22,25,44,11,33,14,6,0,12,23,95
TOR,2018-12-01,W,Away,CLE95-106TOR,0.488,39,80,0.269,7,26,0.840,21,25,42,6,36,15,5,5,12,19,106
MIL,2018-12-01,L,Away,NYK136-134MIL,0.489,46,94,0.429,18,42,0.774,24,31,51,10,41,28,11,4,17,25,134
GSW,2018-12-01,L,Away,DET111-102GSW,0.459,39,85,0.231,6,26,0.857,18,21,44,8,36,23,6,5,15,22,102
NYK,2018-12-01,W,Home,MIL134-136NYK,0.531,51,96,0.588,20,34,0.667,14,21,41,6,35,30,5,2,17,23,136
CHA,2018-12-02,L,Home,NOP119-109CHA,0.429,39,91,0.278,10,36,0.750,21,28,41,11,30,25,9,6,11,19,109
NOP,2018-12-02,W,Away,CHA109-119NOP,0.512,44,86,0.344,11,32,0.833,20,24,50,9,41,30,6,5,18,25,119
LAC,2018-12-02,L,Away,DAL114-110LAC,0.442,42,95,0.375,9,24,0.773,17,22,44,8,36,23,9,5,11,22,110
DAL,2018-12-02,W,Home,LAC110-114DAL,0.442,42,95,0.348,8,23,0.846,22,26,64,17,47,20,6,5,16,21,114
UTA,2018-12-02,L,Away,MIA102-100UTA,0.438,39,89,0.333,11,33,0.733,11,15,50,10,40,21,8,6,14,18,100
MIA,2018-12-02,W,Home,UTA100-102MIA,0.396,36,91,0.419,13,31,0.708,17,24,50,14,36,20,8,8,13,16,102
PHX,2018-12-02,L,Away,LAL120-96PHX,0.398,37,93,0.394,13,33,0.818,9,11,40,7,33,24,12,8,16,22,96
LAL,2018-12-02,W,Home,PHX96-120LAL,0.500,46,92,0.407,11,27,0.739,17,23,56,11,45,26,9,4,19,15,120
POR,2018-12-02,L,Away,SAS131-118POR,0.523,45,86,0.414,12,29,1.000,16,16,35,9,26,25,6,5,17,21,118
SAS,2018-12-02,W,Home,POR118-131SAS,0.602,50,83,0.733,11,15,0.909,20,22,34,5,29,29,5,4,12,15,131
PHI,2018-12-02,W,Home,MEM95-103PHI,0.486,36,74,0.364,8,22,0.767,23,30,44,3,41,22,5,2,16,20,103
MEM,2018-12-02,L,Away,PHI103-95MEM,0.418,33,79,0.393,11,28,0.783,18,23,35,3,32,19,7,7,15,24,95
NOP,2018-12-03,L,Home,LAC129-126NOP,0.533,49,92,0.382,13,34,0.682,15,22,35,10,25,32,10,5,7,24,126
LAC,2018-12-03,W,Away,NOP126-129LAC,0.590,49,83,0.400,8,20,0.767,23,30,39,7,32,29,4,1,12,21,129
DEN,2018-12-03,W,Away,TOR103-106DEN,0.449,40,89,0.393,11,28,0.625,15,24,49,15,34,32,9,2,20,14,106
TOR,2018-12-03,L,Home,DEN106-103TOR,0.460,40,87,0.268,11,41,1.000,12,12,41,7,34,28,11,5,17,21,103
MIN,2018-12-03,W,Home,HOU91-103MIN,0.439,36,82,0.500,11,22,0.714,20,28,42,13,29,22,11,7,14,16,103
HOU,2018-12-03,L,Away,MIN103-91HOU,0.432,32,74,0.282,11,39,0.842,16,19,34,7,27,24,9,6,20,27,91
NYK,2018-12-03,L,Home,WAS110-107NYK,0.411,37,90,0.353,12,34,0.750,21,28,55,19,36,20,4,5,16,14,107
ATL,2018-12-03,L,Home,GSW128-111ATL,0.489,44,90,0.192,5,26,0.750,18,24,35,9,26,23,10,4,19,21,111
DET,2018-12-03,L,Home,OKC110-83DET,0.330,31,94,0.188,6,32,0.789,15,19,41,9,32,16,10,3,17,18,83
OKC,2018-12-03,W,Away,DET83-110OKC,0.506,43,85,0.280,7,25,0.850,17,20,52,6,46,23,10,8,17,24,110
BKN,2018-12-03,L,Home,CLE99-97BKN,0.394,39,99,0.250,10,40,0.563,9,16,50,17,33,17,5,2,8,20,97
CLE,2018-12-03,W,Away,BKN97-99CLE,0.432,38,88,0.267,4,15,0.950,19,20,55,14,41,15,5,4,10,17,99
WAS,2018-12-03,W,Away,NYK107-110WAS,0.478,44,92,0.406,13,32,0.750,9,12,38,8,30,30,7,8,10,24,110
GSW,2018-12-03,W,Away,ATL111-128GSW,0.585,48,82,0.542,13,24,0.864,19,22,39,6,33,33,10,8,20,24,128
POR,2018-12-04,L,Away,DAL111-102POR,0.452,38,84,0.292,7,24,0.826,19,23,48,11,37,20,7,6,19,29,102
UTA,2018-12-04,W,Home,SAS105-139UTA,0.607,51,84,0.606,20,33,0.850,17,20,42,5,37,38,12,5,18,20,139
DAL,2018-12-04,W,Home,POR102-111DAL,0.432,38,88,0.367,11,30,0.686,24,35,50,15,35,25,11,4,13,19,111
SAS,2018-12-04,L,Away,UTA139-105SAS,0.489,44,90,0.318,7,22,0.909,10,11,32,7,25,25,7,5,16,19,105
ORL,2018-12-04,W,Away,MIA90-105ORL,0.442,38,86,0.500,14,28,0.750,15,20,43,11,32,22,5,4,15,13,105
CHI,2018-12-04,L,Away,IND96-90CHI,0.394,37,94,0.355,11,31,1.000,5,5,44,12,32,26,8,2,19,23,90
SAC,2018-12-04,W,Away,PHX105-122SAC,0.536,45,84,0.458,11,24,0.656,21,32,42,9,33,27,13,3,13,22,122
MIA,2018-12-04,L,Home,ORL105-90MIA,0.418,38,91,0.343,12,35,0.400,2,5,47,16,31,19,7,11,16,19,90
PHX,2018-12-04,L,Home,SAC122-105PHX,0.437,38,87,0.279,12,43,0.810,17,21,43,13,30,27,9,4,21,27,105
IND,2018-12-04,W,Home,CHI90-96IND,0.461,35,76,0.273,6,22,0.833,20,24,45,6,39,22,10,6,18,13,96
NOP,2018-12-05,W,Home,DAL106-132NOP,0.554,51,92,0.586,17,29,0.650,13,20,46,5,41,36,12,6,12,15,132
DAL,2018-12-05,L,Away,NOP132-106DAL,0.429,39,91,0.304,14,46,0.667,14,21,45,11,34,26,7,4,18,17,106
TOR,2018-12-05,W,Home,PHI102-113TOR,0.430,43,100,0.276,8,29,0.864,19,22,53,17,36,25,12,3,11,13,113
PHI,2018-12-05,L,Away,TOR113-102PHI,0.455,40,88,0.314,11,35,0.786,11,14,49,11,38,26,7,5,21,23,102
MEM,2018-12-05,W,Home,LAC86-96MEM,0.435,37,85,0.250,7,28,0.625,15,24,49,11,38,18,9,6,16,27,96
MIN,2018-12-05,W,Home,CHA104-121MIN,0.539,48,89,0.500,12,24,0.650,13,20,50,10,40,34,6,11,15,15,121
CHA,2018-12-05,L,Away,MIN121-104CHA,0.408,40,98,0.364,12,33,0.800,12,15,40,13,27,27,7,1,10,15,104
MIL,2018-12-05,W,Home,DET92-115MIL,0.463,38,82,0.341,14,41,0.833,25,30,46,4,42,25,13,4,16,21,115
DET,2018-12-05,L,Away,MIL115-92DET,0.368,35,95,0.237,9,38,0.684,13,19,51,12,39,19,6,1,20,26,92
LAC,2018-12-05,L,Away,MEM96-86LAC,0.338,25,74,0.348,8,23,0.800,28,35,47,11,36,16,9,4,19,21,86
ATL,2018-12-05,L,Home,WAS131-117ATL,0.446,41,92,0.316,12,38,0.742,23,31,43,8,35,28,13,4,17,27,117
ORL,2018-12-05,L,Home,DEN124-118ORL,0.474,45,95,0.408,20,49,1.000,8,8,40,6,34,30,4,4,10,23,118
DEN,2018-12-05,W,Away,ORL118-124DEN,0.549,45,82,0.579,11,19,0.622,23,37,43,4,39,34,5,2,10,19,124
CLE,2018-12-05,L,Home,GSW129-105CLE,0.438,39,89,0.344,11,32,0.696,16,23,41,12,29,17,7,2,10,19,105
LAL,2018-12-05,W,Home,SAS113-121LAL,0.477,42,88,0.359,14,39,0.697,23,33,42,6,36,21,6,3,12,18,121
GSW,2018-12-05,W,Away,CLE105-129GSW,0.529,45,85,0.529,18,34,0.875,21,24,46,9,37,29,6,5,9,17,129
OKC,2018-12-05,W,Away,BKN112-114OKC,0.434,43,99,0.342,13,38,0.577,15,26,60,17,43,28,8,6,13,23,114
BKN,2018-12-05,L,Home,OKC114-112BKN,0.430,37,86,0.417,15,36,0.767,23,30,45,10,35,21,7,4,15,24,112
SAS,2018-12-05,L,Away,LAL121-113SAS,0.448,43,96,0.259,7,27,1.000,20,20,49,11,38,18,8,2,11,24,113
WAS,2018-12-05,W,Away,ATL117-131WAS,0.484,46,95,0.316,12,38,0.844,27,32,49,12,37,35,9,4,16,24,131
HOU,2018-12-06,L,Away,UTA118-91HOU,0.386,34,88,0.222,8,36,0.882,15,17,43,14,29,13,5,5,23,26,91
UTA,2018-12-06,W,Home,HOU91-118UTA,0.506,45,89,0.250,8,32,0.741,20,27,47,12,35,26,16,4,12,24,118
PHX,2018-12-06,L,Away,POR108-86PHX,0.385,35,91,0.185,5,27,0.786,11,14,41,11,30,20,11,2,17,21,86
BOS,2018-12-06,W,Home,NYK100-128BOS,0.533,49,92,0.342,13,38,0.850,17,20,46,7,39,32,8,6,9,24,128
NYK,2018-12-06,L,Away,BOS128-100NYK,0.396,36,91,0.343,12,35,0.800,16,20,47,14,33,21,4,5,17,23,100
POR,2018-12-06,W,Home,PHX86-108POR,0.482,41,85,0.333,9,27,0.630,17,27,56,13,43,24,10,6,17,19,108
MEM,2018-12-07,W,Away,NOP103-107MEM,0.470,39,83,0.421,8,19,0.750,21,28,42,10,32,30,10,7,11,25,107
NOP,2018-12-07,L,Home,MEM107-103NOP,0.452,38,84,0.241,7,29,0.833,20,24,42,10,32,25,5,5,18,25,103
DEN,2018-12-07,L,Away,CHA113-107DEN,0.386,39,101,0.229,8,35,0.808,21,26,55,20,35,24,6,12,9,28,107
CHA,2018-12-07,W,Home,DEN107-113CHA,0.384,33,86,0.371,13,35,0.895,34,38,48,13,35,20,8,9,10,20,113
GSW,2018-12-07,W,Away,MIL95-105GSW,0.449,40,89,0.413,19,46,0.857,6,7,43,6,37,32,7,6,18,20,105
PHI,2018-12-07,W,Away,DET111-117PHI,0.489,44,90,0.281,9,32,0.952,20,21,40,12,28,26,11,12,16,28,117
MIL,2018-12-07,L,Home,GSW105-95MIL,0.391,36,92,0.179,7,39,0.696,16,23,54,15,39,18,10,3,19,21,95
DET,2018-12-07,L,Home,PHI117-111DET,0.416,37,89,0.250,7,28,0.811,30,37,49,17,32,22,10,3,18,24,111
ORL,2018-12-07,L,Home,IND112-90ORL,0.404,36,89,0.242,8,33,0.769,10,13,47,9,38,20,3,7,16,18,90
MIA,2018-12-07,W,Away,PHX98-115MIA,0.488,42,86,0.405,15,37,0.889,16,18,40,6,34,32,10,5,12,16,115
SAC,2018-12-07,W,Away,CLE110-129SAC,0.571,56,98,0.448,13,29,0.571,4,7,35,10,25,31,6,5,9,18,129
IND,2018-12-07,W,Away,ORL90-112IND,0.473,44,93,0.346,9,26,0.833,15,18,53,11,42,26,8,8,10,17,112
LAL,2018-12-07,L,Away,SAS133-120LAL,0.460,46,100,0.306,11,36,0.810,17,21,43,10,33,24,8,1,9,24,120
OKC,2018-12-07,L,Away,CHI114-112OKC,0.457,43,94,0.357,10,28,0.667,16,24,51,14,37,25,12,6,22,22,112
CHI,2018-12-07,W,Home,OKC112-114CHI,0.524,43,82,0.480,12,25,0.696,16,23,39,5,34,25,15,6,21,26,114
SAS,2018-12-07,W,Home,LAL120-133SAS,0.505,46,91,0.419,13,31,0.848,28,33,48,9,39,27,4,7,10,18,133
BKN,2018-12-07,W,Home,TOR105-106BKN,0.439,43,98,0.314,11,35,0.692,9,13,60,16,44,22,8,2,20,28,106
TOR,2018-12-07,L,Away,BKN106-105TOR,0.393,35,89,0.314,11,35,0.828,24,29,41,6,35,25,9,7,15,19,105
CLE,2018-12-07,L,Home,SAC129-110CLE,0.531,43,81,0.385,10,26,0.737,14,19,35,7,28,20,4,0,18,17,110
PHX,2018-12-07,L,Home,MIA115-98PHX,0.456,36,79,0.412,14,34,0.750,12,16,42,4,38,27,7,4,21,21,98
SAC,2018-12-08,L,Away,IND107-97SAC,0.422,38,90,0.281,9,32,0.800,12,15,43,12,31,24,9,8,14,21,97
MEM,2018-12-08,L,Home,LAL111-88MEM,0.405,34,84,0.200,6,30,0.778,14,18,36,9,27,17,13,7,15,19,88
LAL,2018-12-08,W,Away,MEM88-111LAL,0.443,43,97,0.400,16,40,0.750,9,12,57,19,38,27,11,6,18,22,111
HOU,2018-12-08,L,Away,DAL107-104HOU,0.453,39,86,0.319,15,47,0.846,11,13,36,10,26,20,5,3,12,19,104
DAL,2018-12-08,W,Home,HOU104-107DAL,0.494,41,83,0.400,12,30,0.813,13,16,44,14,30,21,9,3,17,14,107
ATL,2018-12-08,W,Home,DEN98-106ATL,0.430,40,93,0.357,15,42,0.688,11,16,51,9,42,33,9,11,18,23,106
DEN,2018-12-08,L,Away,ATL106-98DEN,0.371,36,97,0.250,9,36,0.810,17,21,48,11,37,28,11,4,15,16,98
IND,2018-12-08,W,Home,SAC97-107IND,0.435,40,92,0.267,8,30,0.864,19,22,52,15,37,26,7,8,17,17,107
MIA,2018-12-08,W,Away,LAC98-121MIA,0.435,40,92,0.333,13,39,0.718,28,39,57,14,43,27,9,6,11,24,121
POR,2018-12-08,W,Home,MIN105-113POR,0.470,39,83,0.303,10,33,0.833,25,30,53,14,39,23,10,9,20,20,113
LAC,2018-12-08,L,Home,MIA121-98LAC,0.371,33,89,0.241,7,29,0.806,25,31,49,13,36,16,5,8,16,26,98
CLE,2018-12-08,W,Home,WAS101-116CLE,0.528,47,89,0.484,15,31,0.700,7,10,49,12,37,26,5,5,9,20,116
WAS,2018-12-08,L,Away,CLE116-101WAS,0.442,38,86,0.368,14,38,0.688,11,16,33,8,25,26,3,3,8,12,101
BKN,2018-12-08,W,Away,NYK104-112BKN,0.489,43,88,0.500,11,22,0.600,15,25,45,12,33,27,5,5,16,25,112
NYK,2018-12-08,L,Home,BKN112-104NYK,0.470,39,83,0.308,8,26,0.600,18,30,40,9,31,22,8,2,13,18,104
CHI,2018-12-08,L,Home,BOS133-77CHI,0.383,31,81,0.250,6,24,0.643,9,14,37,8,29,16,3,2,17,17,77
BOS,2018-12-08,W,Away,CHI77-133BOS,0.538,50,93,0.512,22,43,0.733,11,15,54,13,41,34,10,4,7,14,133
MIN,2018-12-08,L,Away,POR113-105MIN,0.440,40,91,0.438,7,16,0.818,18,22,40,10,30,25,12,7,12,23,105
MIL,2018-12-09,W,Away,TOR99-104MIL,0.414,36,87,0.385,15,39,0.850,17,20,45,9,36,22,6,7,13,13,104
TOR,2018-12-09,L,Home,MIL104-99TOR,0.415,39,94,0.341,15,44,0.857,6,7,45,11,34,24,6,11,11,21,99
NOP,2018-12-09,W,Away,DET108-116NOP,0.532,42,79,0.400,12,30,0.870,20,23,47,8,39,27,5,8,18,19,116
SAS,2018-12-09,W,Home,UTA97-110SAS,0.528,47,89,0.357,5,14,0.917,11,12,46,10,36,26,7,7,11,15,110
CHA,2018-12-09,W,Away,NYK107-119CHA,0.483,42,87,0.353,12,34,0.852,23,27,42,6,36,19,11,4,12,17,119
UTA,2018-12-09,L,Away,SAS110-97UTA,0.435,37,85,0.310,9,29,0.737,14,19,38,9,29,23,8,4,16,15,97
DET,2018-12-09,L,Home,NOP116-108DET,0.439,43,98,0.310,9,29,0.542,13,24,47,17,30,28,8,5,10,22,108
NYK,2018-12-09,L,Home,CHA119-107NYK,0.473,44,93,0.500,13,26,0.857,6,7,41,8,33,28,5,2,17,25,107
DET,2018-12-10,L,Away,PHI116-102DET,0.488,41,84,0.429,9,21,0.524,11,21,46,10,36,23,5,5,15,24,102
OKC,2018-12-10,W,Home,UTA113-122OKC,0.506,43,85,0.381,8,21,0.718,28,39,43,12,31,25,12,2,18,26,122
