Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
DEN,2019-05-05,W,Away,POR112-116DEN,0.435,40,92,0.440,11,25,0.893,25,28,45,17,28,21,7,4,10,22,116
POR,2019-05-05,L,Home,DEN116-112POR,0.476,39,82,0.429,12,28,0.786,22,28,43,12,31,18,4,5,14,27,112
PHI,2019-05-05,L,Home,TOR101-96PHI,0.402,33,82,0.316,12,38,0.720,18,25,43,11,32,22,8,6,13,23,96
TOR,2019-05-05,W,Away,PHI96-101TOR,0.461,35,76,0.323,10,31,0.808,21,26,43,8,35,19,6,3,14,24,101
