Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
TOR,2019-05-12,W,Home,PHI90-92TOR,0.382,34,89,0.233,7,30,0.895,17,19,49,16,33,15,10,4,10,22,92
PHI,2019-05-12,L,Away,TOR92-90PHI,0.431,28,65,0.333,9,27,0.833,25,30,41,5,36,16,4,7,17,21,90
POR,2019-05-12,W,Away,DEN96-100POR,0.409,38,93,0.154,4,26,0.833,20,24,55,12,43,16,5,7,4,31,100
DEN,2019-05-12,L,Home,POR100-96DEN,0.371,33,89,0.105,2,19,0.718,28,39,51,13,38,15,1,9,5,23,96
