Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
HOU,2019-04-28,L,Away,GSW104-100HOU,0.419,31,74,0.298,14,47,0.828,24,29,26,3,23,14,14,3,16,21,100
GSW,2019-04-28,W,Home,HOU100-104GSW,0.507,38,75,0.318,7,22,0.778,21,27,38,8,30,24,7,3,20,24,104
MIL,2019-04-28,L,Home,BOS112-90MIL,0.348,31,89,0.333,13,39,0.625,15,24,44,7,37,19,5,2,10,11,90
BOS,2019-04-28,W,Away,MIL90-112BOS,0.540,47,87,0.419,13,31,0.625,5,8,51,3,48,25,4,11,12,21,112
