Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
POR,2019-04-29,L,Away,DEN121-113POR,0.519,41,79,0.379,11,29,0.741,20,27,40,9,31,20,6,5,18,24,113
DEN,2019-04-29,W,Home,POR113-121DEN,0.506,41,81,0.414,12,29,0.871,27,31,34,7,27,22,12,7,13,22,121
PHI,2019-04-29,W,Away,TOR89-94PHI,0.395,30,76,0.286,10,35,0.923,24,26,53,9,44,22,4,5,20,18,94
TOR,2019-04-29,L,Home,PHI94-89TOR,0.363,33,91,0.270,10,37,0.867,13,15,36,9,27,20,10,4,12,22,89
