Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
GSW,2019-04-24,L,Home,LAC129-121GSW,0.448,43,96,0.385,15,39,0.909,20,22,39,15,24,31,7,3,8,23,121
LAC,2019-04-24,W,Away,GSW121-129LAC,0.541,46,85,0.382,13,34,0.923,24,26,42,9,33,29,3,1,14,23,129
HOU,2019-04-24,W,Home,UTA93-100HOU,0.444,36,81,0.351,13,37,0.682,15,22,46,9,37,17,12,12,17,21,100
UTA,2019-04-24,L,Away,HOU100-93UTA,0.372,35,94,0.237,9,38,0.737,14,19,47,14,33,26,8,4,16,22,93
