Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
DEN,2019-05-07,W,Home,POR98-124DEN,0.489,44,90,0.333,8,24,0.903,28,31,62,10,52,26,4,4,7,22,124
POR,2019-05-07,L,Away,DEN124-98POR,0.367,36,98,0.270,10,37,0.533,16,30,44,13,31,19,5,6,6,23,98
PHI,2019-05-07,L,Away,TOR125-89PHI,0.418,33,79,0.250,6,24,0.850,17,20,37,5,32,19,6,5,19,26,89
TOR,2019-05-07,W,Home,PHI89-125TOR,0.488,40,82,0.400,16,40,0.879,29,33,42,6,36,22,12,2,13,18,125
