Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
SAS,2019-04-27,L,Away,DEN90-86SAS,0.365,31,85,0.261,6,23,0.900,18,20,45,8,37,19,3,5,6,20,86
DEN,2019-04-27,W,Home,SAS86-90DEN,0.398,35,88,0.100,2,20,0.783,18,23,53,13,40,21,3,8,6,19,90
TOR,2019-04-27,W,Home,PHI95-108TOR,0.519,41,79,0.333,9,27,0.708,17,24,40,2,38,21,3,6,10,24,108
PHI,2019-04-27,L,Away,TOR108-95PHI,0.393,35,89,0.344,11,32,0.667,14,21,47,13,34,23,5,2,16,21,95
