Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
POR,2019-05-01,W,Away,DEN90-97POR,0.424,36,85,0.310,9,29,0.800,16,20,47,7,40,18,5,6,11,22,97
DEN,2019-05-01,L,Home,POR97-90DEN,0.347,34,98,0.207,6,29,0.615,16,26,58,23,35,20,6,5,9,19,90
