Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
GSW,2019-05-04,L,Away,HOU126-121GSW,0.442,42,95,0.424,14,33,0.793,23,29,35,7,28,27,6,6,8,22,121
HOU,2019-05-04,W,Home,GSW121-126HOU,0.484,45,93,0.429,18,42,0.692,18,26,55,17,38,20,4,6,16,24,126
