Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
POR,2019-05-03,W,Home,DEN137-140POR,0.419,52,124,0.286,12,42,0.857,24,28,62,24,38,23,13,5,14,24,140
DEN,2019-05-03,L,Away,POR140-137DEN,0.454,54,119,0.357,15,42,0.700,14,20,66,24,42,28,11,8,21,27,137
BOS,2019-05-03,L,Home,MIL123-116BOS,0.432,35,81,0.400,16,40,0.938,30,32,44,6,38,24,9,3,18,27,116
MIL,2019-05-03,W,Away,BOS116-123MIL,0.506,42,83,0.405,15,37,0.667,24,36,44,7,37,23,8,7,15,26,123
