Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
SAS,SAS @ DEN,2019-04-27,L,240,86,31,85,0.365,6,23,0.261,18,20,0.900,8,37,45,19,3,5,6,20,-4
DEN,DEN vs. SAS,2019-04-27,W,240,90,35,88,0.398,2,20,0.100,18,23,0.783,13,40,53,21,3,8,6,19,4
TOR,TOR vs. PHI,2019-04-27,W,240,108,41,79,0.519,9,27,0.333,17,24,0.708,2,38,40,21,3,6,10,24,13
PHI,PHI @ TOR,2019-04-27,L,240,95,35,89,0.393,11,32,0.344,14,21,0.667,13,34,47,23,5,2,16,21,-13
