Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
TOR,TOR vs. PHI,2019-05-12,W,240,92,34,89,0.382,7,30,0.233,17,19,0.895,16,33,49,15,10,4,10,22,2
PHI,PHI @ TOR,2019-05-12,L,240,90,28,65,0.431,9,27,0.333,25,30,0.833,5,36,41,16,4,7,17,21,-2
POR,POR @ DEN,2019-05-12,W,240,100,38,93,0.409,4,26,0.154,20,24,0.833,12,43,55,16,5,7,4,31,4
DEN,DEN vs. POR,2019-05-12,L,240,96,33,89,0.371,2,19,0.105,28,39,0.718,13,38,51,15,1,9,5,23,-4
