Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
POR,POR @ DEN,2019-05-01,W,240,97,36,85,0.424,9,29,0.310,16,20,0.800,7,40,47,18,5,6,11,22,7
DEN,DEN vs. POR,2019-05-01,L,240,90,34,98,0.347,6,29,0.207,16,26,0.615,23,35,58,20,6,5,9,19,-7
