Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
DEN,DEN @ POR,2019-05-05,W,240,116,40,92,0.435,11,25,0.440,25,28,0.893,17,28,45,21,7,4,10,22,4
POR,POR vs. DEN,2019-05-05,L,240,112,39,82,0.476,12,28,0.429,22,28,0.786,12,31,43,18,4,5,14,27,-4
PHI,PHI vs. TOR,2019-05-05,L,240,96,33,82,0.402,12,38,0.316,18,25,0.720,11,32,43,22,8,6,13,23,-5
TOR,TOR @ PHI,2019-05-05,W,240,101,35,76,0.461,10,31,0.323,21,26,0.808,8,35,43,19,6,3,14,24,5
