Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
HOU,HOU vs. GSW,2019-05-06,W,240,112,39,89,0.438,17,50,0.340,17,24,0.708,13,37,50,18,6,6,14,23,4
GSW,GSW @ HOU,2019-05-06,L,240,108,42,90,0.467,8,33,0.242,16,23,0.696,8,35,43,24,6,2,11,21,-4
BOS,BOS vs. MIL,2019-05-06,L,240,101,34,90,0.378,9,41,0.220,24,30,0.800,9,42,51,25,4,5,12,20,-12
MIL,MIL @ BOS,2019-05-06,W,240,113,44,100,0.440,8,37,0.216,17,25,0.680,11,45,56,25,5,5,8,25,12
