Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
POR,POR vs. DEN,2019-05-03,W,340,140,52,124,0.419,12,42,0.286,24,28,0.857,24,38,62,23,13,5,14,24,3
DEN,DEN @ POR,2019-05-03,L,340,137,54,119,0.454,15,42,0.357,14,20,0.700,24,42,66,28,11,8,21,27,-3
BOS,BOS vs. MIL,2019-05-03,L,240,116,35,81,0.432,16,40,0.400,30,32,0.938,6,38,44,24,9,3,18,27,-7
MIL,MIL @ BOS,2019-05-03,W,240,123,42,83,0.506,15,37,0.405,24,36,0.667,7,37,44,23,8,7,15,26,7
