Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
GSW,GSW vs. LAC,2019-04-24,L,240,121,43,96,0.448,15,39,0.385,20,22,0.909,15,24,39,31,7,3,8,23,-8
LAC,LAC @ GSW,2019-04-24,W,240,129,46,85,0.541,13,34,0.382,24,26,0.923,9,33,42,29,3,1,14,23,8
HOU,HOU vs. UTA,2019-04-24,W,240,100,36,81,0.444,13,37,0.351,15,22,0.682,9,37,46,17,12,12,17,21,7
UTA,UTA @ HOU,2019-04-24,L,240,93,35,94,0.372,9,38,0.237,14,19,0.737,14,33,47,26,8,4,16,22,-7
