Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
DEN,DEN vs. POR,2019-05-07,W,240,124,44,90,0.489,8,24,0.333,28,31,0.903,10,52,62,26,4,4,7,22,26
POR,POR @ DEN,2019-05-07,L,240,98,36,98,0.367,10,37,0.270,16,30,0.533,13,31,44,19,5,6,6,23,-26
PHI,PHI @ TOR,2019-05-07,L,240,89,33,79,0.418,6,24,0.250,17,20,0.850,5,32,37,19,6,5,19,26,-36
TOR,TOR vs. PHI,2019-05-07,W,240,125,40,82,0.488,16,40,0.400,29,33,0.879,6,36,42,22,12,2,13,18,36
