Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
GSW,GSW @ HOU,2019-05-04,L,265,121,42,95,0.442,14,33,0.424,23,29,0.793,7,28,35,27,6,6,8,22,-5
HOU,HOU vs. GSW,2019-05-04,W,265,126,45,93,0.484,18,42,0.429,18,26,0.692,17,38,55,20,4,6,16,24,5
