Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
GSW,GSW @ LAC,2019-04-26,W,240,129,47,89,0.528,10,30,0.333,25,31,0.806,7,39,46,32,6,9,10,24,19
LAC,LAC vs. GSW,2019-04-26,L,240,110,38,96,0.396,11,32,0.344,23,28,0.821,16,33,49,22,7,5,15,26,-19
