Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
DEN,DEN @ SAS,2019-04-25,L,240,103,44,96,0.458,6,24,0.250,9,12,0.750,12,25,37,26,5,3,7,18,-17
SAS,SAS vs. DEN,2019-04-25,W,240,120,48,84,0.571,10,24,0.417,14,17,0.824,10,31,41,25,3,7,8,17,17
