Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
HOU,HOU @ GSW,2019-04-28,L,240,100,31,74,0.419,14,47,0.298,24,29,0.828,3,23,26,14,14,3,16,21,-4
GSW,GSW vs. HOU,2019-04-28,W,240,104,38,75,0.507,7,22,0.318,21,27,0.778,8,30,38,24,7,3,20,24,4
MIL,MIL vs. BOS,2019-04-28,L,240,90,31,89,0.348,13,39,0.333,15,24,0.625,7,37,44,19,5,2,10,11,-22
BOS,BOS @ MIL,2019-04-28,W,240,112,47,87,0.540,13,31,0.419,5,8,0.625,3,48,51,25,4,11,12,21,22
