Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
POR,POR @ DEN,2019-04-29,L,240,113,41,79,0.519,11,29,0.379,20,27,0.741,9,31,40,20,6,5,18,24,-8
DEN,DEN vs. POR,2019-04-29,W,240,121,41,81,0.506,12,29,0.414,27,31,0.871,7,27,34,22,12,7,13,22,8
PHI,PHI @ TOR,2019-04-29,W,240,94,30,76,0.395,10,35,0.286,24,26,0.923,9,44,53,22,4,5,20,18,5
TOR,TOR vs. PHI,2019-04-29,L,240,89,33,91,0.363,10,37,0.270,13,15,0.867,9,27,36,20,10,4,12,22,-5
