Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
HOU,HOU @ GSW,2019-04-30,L,240,109,36,77,0.468,17,40,0.425,20,25,0.800,10,31,41,17,5,2,18,21,-6
GSW,GSW vs. HOU,2019-04-30,W,240,115,42,91,0.462,11,36,0.306,20,24,0.833,18,27,45,24,10,5,12,23,6
BOS,BOS @ MIL,2019-04-30,L,240,102,34,86,0.395,10,28,0.357,24,27,0.889,7,38,45,19,5,3,13,23,-21
MIL,MIL vs. BOS,2019-04-30,W,240,123,39,89,0.438,20,47,0.426,25,31,0.806,11,43,54,22,6,4,12,24,21
