Accuracy Report
featureSel,3
Predict from,2018-10-01
Predict to,2019-04-10
Model/Train ID,2016-08-01_to_2019-04-10_feature3_period5
team_A,None
team_B,None
-----,-----
LogiRegr_GS,0.6317073170731707
SVM_GS,0.6373983739837399
XGBoost_GS,0.6902439024390243
RandomForest_GS,0.859349593495935
GBDT_GS,0.7967479674796748
AdaBoost_GS,0.6373983739837399
