Accuracy Report
featureSel,3
Predict from,2019-04-13
Predict to,2019-06-20
Model/Train ID,2016-08-01_to_2019-04-10_feature3_period5
team_A,None
team_B,None
-----,-----
LogiRegr_GS,0.6949152542372882
SVM_GS,0.6779661016949152
XGBoost_GS,0.6101694915254238
RandomForest_GS,0.6779661016949152
GBDT_GS,0.559322033898305
AdaBoost_GS,0.6610169491525424
